Fecha,Producto,Cantidad Vendida,Precio
2024-06-19,Cloro,79,40
2024-06-19,Brochas,79,45
2024-06-19,Bufandas,70,65
2024-06-19,Servilletas,121,20
2024-06-19,Shampoo,147,100
2024-06-19,Toallas Femeninas,332,70
2024-06-19,Calcetines,144,35
2024-06-19,Peines,98,35
2024-06-19,Jabon,880,100
2024-06-19,Condones,980,170
2024-06-19,Limpiavidrios,64,55
2024-06-19,Guantes de Limpieza,65,35
2024-06-19,Cuadernos,135,45
2024-06-19,Toallas de Papel,369,25
2024-06-19,Papel Higienico,475,35
2024-06-19,Trapeador,21,95
2024-06-19,Escoba,30,120
2024-06-19,Suavizante,66,65
2024-06-19,Cubeta,19,150
2024-06-19,Esponjas,147,15
2024-06-20,Cinta Adhesiva,128,20
2024-06-20,Cortauñas,77,25
2024-06-20,Vitaminas,43,125
2024-06-20,Sombreros,47,85
2024-06-20,Cuadernos,54,45
2024-06-20,Cremas,88,120
2024-06-21,Esponjas,80,15
2024-06-21,Limpiavidrios,23,55
2024-06-21,Desinfectante,105,45
2024-06-21,Escoba,11,120
2024-06-21,Cloro,44,40
2024-06-22,Fosforos,52,8
2024-06-22,Calcetines,196,35
2024-06-22,Baterias,122,25
2024-06-22,Cortauñas,93,25
2024-06-22,Cremas,149,120
2024-06-22,Cuadernos,110,45
2024-06-22,Protectores Solares,49,95
2024-06-22,Guantes de Limpieza,62,35
2024-06-22,Escoba,43,120
2024-06-22,Papel Higienico,323,35
2024-06-22,Cinta Adhesiva,143,20
2024-06-22,Maquillaje,57,95
2024-06-22,Sombreros,35,85
2024-06-22,Perfume,28,180
2024-06-23,Algodon,107,20
2024-06-23,Cubeta,9,150
2024-06-23,Sombreros,20,85
2024-06-23,Enjuague Bucal,101,85
2024-06-23,Calcetines,83,35
2024-06-23,Guantes,37,55
2024-06-23,Escoba,24,120
2024-06-23,Focos,37,35
2024-06-23,Cargadores,18,85
2024-06-23,Pasta Dental,115,45
2024-06-23,Cremas,113,120
2024-06-23,Bufandas,41,65
2024-06-23,Peines,78,35
2024-06-23,Cuadernos,110,45
2024-06-23,Cortauñas,61,25
2024-06-23,Toallas Femeninas,483,70
2024-06-23,Baterias,53,25
2024-06-24,Detergente,196,75
2024-06-24,Cables USB,45,45
2024-06-25,Curitas,77,25
2024-06-25,Pasta Dental,394,45
2024-06-25,Desodorante,741,100
2024-06-25,Maquillaje,35,95
2024-06-25,Alcohol,30,30
2024-06-25,Cinta Adhesiva,90,20
2024-06-25,Paraguas,17,120
2024-06-25,Vitaminas,35,125
2024-06-25,Condones,965,170
2024-06-25,Brochas,32,45
2024-06-25,Papel Higienico,395,35
2024-06-25,Fosforos,80,8
2024-06-25,Desinfectante,55,45
2024-06-25,Sombreros,46,85
2024-06-25,Mochilas,17,250
2024-06-25,Toallas de Papel,182,25
2024-06-25,Repelente de Insectos,18,55
2024-06-25,Guantes de Limpieza,65,35
2024-06-25,Algodon,63,20
2024-06-25,Cortauñas,31,25
2024-06-25,Tijeras,38,55
2024-06-26,Enjuague Bucal,197,85
2024-06-26,Ambientador,70,65
2024-06-26,Cinta Adhesiva,135,20
2024-06-26,Baterias,42,25
2024-06-26,Lapices,287,15
2024-06-26,Bufandas,69,65
2024-06-26,Tijeras,36,55
2024-06-26,Protectores Solares,40,95
2024-06-26,Cuadernos,140,45
2024-06-27,Algodon,100,20
2024-06-27,Pasta Dental,343,45
2024-06-27,Guantes de Limpieza,57,35
2024-06-27,Repelente de Insectos,16,55
2024-06-27,Bufandas,61,65
2024-06-27,Curitas,129,25
2024-06-27,Cinta Adhesiva,131,20
2024-06-27,Cepillo,194,50
2024-06-27,Aspirinas,173,35
2024-06-27,Guantes,68,55
2024-06-27,Desodorante,269,100
2024-06-27,Cortauñas,35,25
2024-06-27,Sombreros,53,85
2024-06-27,Trapeador,32,95
2024-06-27,Alcohol,58,30
2024-06-28,Desodorante,627,100
2024-06-28,Cinta Adhesiva,94,20
2024-06-28,Paraguas,25,120
2024-06-28,Esponjas,54,15
2024-06-28,Trapeador,45,95
2024-06-28,Guantes,96,55
2024-06-28,Pasta Dental,194,45
2024-06-28,Fosforos,106,8
2024-06-28,Algodon,40,20
2024-06-28,Tijeras,16,55
2024-06-28,Cortauñas,107,25
2024-06-28,Bufandas,80,65
2024-06-28,Toallas Femeninas,328,70
2024-06-28,Alcohol,51,30
2024-06-28,Repelente de Insectos,35,55
2024-06-28,Calcetines,131,35
2024-06-29,Aspirinas,177,35
2024-06-29,Cepillo,152,50
2024-06-30,Detergente,194,75
2024-06-30,Servilletas,161,20
2024-06-30,Cargadores,26,85
2024-06-30,Guantes,44,55
2024-06-30,Cloro,104,40
2024-06-30,Algodon,91,20
2024-06-30,Shampoo,124,100
2024-06-30,Tijeras,43,55
2024-06-30,Mochilas,6,250
2024-06-30,Lapices,309,15
2024-06-30,Protectores Solares,59,95
2024-07-01,Ambientador,75,65
2024-07-01,Escoba,30,120
2024-07-01,Guantes,99,55
2024-07-01,Fosforos,45,8
2024-07-01,Lapices,110,15
2024-07-01,Cremas,187,120
2024-07-01,Jabon,413,100
2024-07-01,Baterias,124,25
2024-07-01,Toallas Femeninas,212,70
2024-07-01,Trapeador,21,95
2024-07-01,Cubeta,17,150
2024-07-02,Pasta Dental,146,45
2024-07-02,Cinta Adhesiva,114,20
2024-07-02,Fosforos,111,8
2024-07-02,Maquillaje,22,95
2024-07-02,Repelente de Insectos,37,55
2024-07-02,Detergente,221,75
2024-07-02,Trapeador,45,95
2024-07-02,Desinfectante,55,45
2024-07-02,Enjuague Bucal,140,85
2024-07-02,Suavizante,191,65
2024-07-02,Perfume,25,180
2024-07-02,Toallas de Papel,355,25
2024-07-02,Ambientador,84,65
2024-07-03,Desodorante,426,100
2024-07-03,Toallas Femeninas,432,70
2024-07-03,Velas,62,30
2024-07-03,Calcetines,288,35
2024-07-03,Curitas,46,25
2024-07-03,Cortauñas,113,25
2024-07-03,Peines,60,35
2024-07-03,Guantes,64,55
2024-07-03,Sombreros,27,85
2024-07-03,Perfume,35,180
2024-07-03,Bufandas,24,65
2024-07-03,Cables USB,54,45
2024-07-03,Suavizante,104,65
2024-07-03,Escoba,42,120
2024-07-03,Cuadernos,115,45
2024-07-03,Cremas,324,120
2024-07-03,Vitaminas,50,125
2024-07-04,Brochas,31,45
2024-07-04,Perfume,31,180
2024-07-04,Focos,37,35
2024-07-04,Calcetines,149,35
2024-07-04,Desinfectante,66,45
2024-07-05,Guantes de Limpieza,79,35
2024-07-05,Guantes,46,55
2024-07-05,Cremas,186,120
2024-07-05,Toallas Femeninas,456,70
2024-07-05,Calcetines,228,35
2024-07-05,Trapeador,49,95
2024-07-05,Papel Higienico,270,35
2024-07-05,Vitaminas,63,125
2024-07-05,Cubeta,12,150
2024-07-05,Cortauñas,67,25
2024-07-05,Cinta Adhesiva,87,20
2024-07-05,Repelente de Insectos,19,55
2024-07-05,Protectores Solares,55,95
2024-07-05,Brochas,36,45
2024-07-05,Cepillo,180,50
2024-07-05,Peines,59,35
2024-07-05,Mochilas,18,250
2024-07-05,Jabon,114,100
2024-07-06,Guantes,47,55
2024-07-06,Espejos,32,75
2024-07-06,Peines,46,35
2024-07-06,Servilletas,316,20
2024-07-06,Enjuague Bucal,108,85
2024-07-06,Cortauñas,96,25
2024-07-06,Brochas,77,45
2024-07-06,Sombreros,35,85
2024-07-06,Toallas Femeninas,392,70
2024-07-06,Limpiavidrios,37,55
2024-07-06,Suavizante,43,65
2024-07-06,Toallas de Papel,469,25
2024-07-06,Repelente de Insectos,40,55
2024-07-06,Jabon,794,100
2024-07-06,Shampoo,916,100
2024-07-07,Desodorante,957,100
2024-07-07,Cortauñas,92,25
2024-07-07,Guantes de Limpieza,39,35
2024-07-07,Jabon,884,100
2024-07-07,Mochilas,9,250
2024-07-07,Escoba,19,120
2024-07-08,Baterias,124,25
2024-07-08,Jabon,295,100
2024-07-08,Bufandas,80,65
2024-07-08,Cinta Adhesiva,150,20
2024-07-08,Perfume,29,180
2024-07-08,Cuadernos,135,45
2024-07-08,Cepillo,186,50
2024-07-09,Aspirinas,154,35
2024-07-09,Focos,84,35
2024-07-09,Esponjas,164,15
2024-07-09,Detergente,155,75
2024-07-09,Limpiavidrios,72,55
2024-07-09,Pasta Dental,395,45
2024-07-09,Fosforos,114,8
2024-07-09,Cremas,189,120
2024-07-09,Guantes,67,55
2024-07-09,Desodorante,748,100
2024-07-09,Toallas Femeninas,215,70
2024-07-09,Enjuague Bucal,175,85
2024-07-09,Ambientador,61,65
2024-07-09,Repelente de Insectos,17,55
2024-07-09,Guantes de Limpieza,50,35
2024-07-10,Guantes,94,55
2024-07-10,Esponjas,122,15
2024-07-10,Aspirinas,172,35
2024-07-10,Baterias,142,25
2024-07-10,Algodon,68,20
2024-07-11,Limpiavidrios,70,55
2024-07-11,Cubeta,15,150
2024-07-11,Shampoo,179,100
2024-07-11,Repelente de Insectos,33,55
2024-07-11,Calcetines,89,35
2024-07-11,Peines,27,35
2024-07-11,Brochas,48,45
2024-07-11,Velas,74,30
2024-07-11,Espejos,37,75
2024-07-11,Cortauñas,63,25
2024-07-11,Desinfectante,36,45
2024-07-11,Guantes de Limpieza,21,35
2024-07-11,Condones,707,170
2024-07-11,Alcohol,42,30
2024-07-11,Cloro,114,40
2024-07-11,Paraguas,28,120
2024-07-12,Jabon,436,100
2024-07-12,Cubeta,6,150
2024-07-12,Baterias,47,25
2024-07-12,Desodorante,282,100
2024-07-12,Focos,99,35
2024-07-12,Enjuague Bucal,188,85
2024-07-12,Curitas,46,25
2024-07-12,Paraguas,11,120
2024-07-12,Desinfectante,35,45
2024-07-13,Toallas Femeninas,417,70
2024-07-13,Velas,36,30
2024-07-13,Cepillo,50,50
2024-07-13,Desinfectante,105,45
2024-07-13,Pasta Dental,239,45
2024-07-13,Detergente,91,75
2024-07-13,Paraguas,20,120
2024-07-13,Ambientador,43,65
2024-07-14,Cargadores,25,85
2024-07-14,Guantes,68,55
2024-07-14,Guantes de Limpieza,27,35
2024-07-14,Alcohol,25,30
2024-07-14,Peines,83,35
2024-07-14,Algodon,74,20
2024-07-14,Curitas,102,25
2024-07-14,Ambientador,99,65
2024-07-14,Maquillaje,20,95
2024-07-14,Cloro,32,40
2024-07-14,Protectores Solares,63,95
2024-07-14,Toallas Femeninas,159,70
2024-07-14,Cubeta,7,150
2024-07-14,Condones,504,170
2024-07-14,Servilletas,339,20
2024-07-14,Shampoo,739,100
2024-07-15,Peines,63,35
2024-07-15,Detergente,277,75
2024-07-15,Cepillo,71,50
2024-07-15,Cables USB,43,45
2024-07-15,Pasta Dental,270,45
2024-07-15,Protectores Solares,50,95
2024-07-15,Calcetines,185,35
2024-07-15,Jabon,153,100
2024-07-15,Curitas,41,25
2024-07-15,Brochas,40,45
2024-07-15,Mochilas,15,250
2024-07-15,Tijeras,25,55
2024-07-15,Servilletas,220,20
2024-07-15,Papel Higienico,416,35
2024-07-15,Velas,28,30
2024-07-15,Enjuague Bucal,53,85
2024-07-15,Espejos,17,75
2024-07-15,Ambientador,84,65
2024-07-15,Toallas Femeninas,131,70
2024-07-16,Sombreros,17,85
2024-07-16,Bufandas,53,65
2024-07-16,Condones,685,170
2024-07-16,Toallas de Papel,263,25
2024-07-16,Ambientador,92,65
2024-07-16,Pasta Dental,257,45
2024-07-16,Repelente de Insectos,51,55
2024-07-16,Mochilas,19,250
2024-07-16,Brochas,58,45
2024-07-16,Desinfectante,113,45
2024-07-16,Guantes de Limpieza,64,35
2024-07-16,Protectores Solares,72,95
2024-07-16,Shampoo,695,100
2024-07-17,Cepillo,279,50
2024-07-17,Esponjas,113,15
2024-07-17,Baterias,86,25
2024-07-17,Lapices,375,15
2024-07-17,Papel Higienico,639,35
2024-07-17,Repelente de Insectos,25,55
2024-07-17,Ambientador,100,65
2024-07-17,Espejos,36,75
2024-07-17,Fosforos,50,8
2024-07-17,Enjuague Bucal,75,85
2024-07-17,Tijeras,49,55
2024-07-17,Cubeta,9,150
2024-07-17,Sombreros,56,85
2024-07-17,Desodorante,638,100
2024-07-17,Vitaminas,37,125
2024-07-18,Curitas,43,25
2024-07-18,Esponjas,171,15
2024-07-19,Cargadores,11,85
2024-07-19,Aspirinas,96,35
2024-07-19,Cuadernos,199,45
2024-07-19,Cremas,264,120
2024-07-19,Paraguas,11,120
2024-07-19,Maquillaje,23,95
2024-07-19,Escoba,33,120
2024-07-19,Cortauñas,120,25
2024-07-19,Perfume,33,180
2024-07-19,Desodorante,713,100
2024-07-19,Lapices,308,15
2024-07-19,Servilletas,370,20
2024-07-19,Ambientador,38,65
2024-07-19,Fosforos,102,8
2024-07-19,Mochilas,14,250
2024-07-19,Cubeta,8,150
2024-07-19,Focos,99,35
2024-07-19,Esponjas,74,15
2024-07-19,Algodon,76,20
2024-07-19,Calcetines,179,35
2024-07-19,Cinta Adhesiva,110,20
2024-07-19,Shampoo,311,100
2024-07-20,Brochas,29,45
2024-07-20,Espejos,26,75
2024-07-20,Limpiavidrios,84,55
2024-07-20,Cloro,148,40
2024-07-20,Ambientador,51,65
2024-07-20,Guantes,75,55
2024-07-20,Guantes de Limpieza,34,35
2024-07-20,Peines,51,35
2024-07-20,Servilletas,406,20
2024-07-20,Esponjas,117,15
2024-07-20,Cuadernos,187,45
2024-07-20,Repelente de Insectos,24,55
2024-07-20,Bufandas,47,65
2024-07-20,Cables USB,40,45
2024-07-21,Guantes,69,55
2024-07-21,Repelente de Insectos,50,55
2024-07-21,Peines,34,35
2024-07-21,Servilletas,147,20
2024-07-22,Aspirinas,108,35
2024-07-22,Detergente,90,75
2024-07-22,Trapeador,19,95
2024-07-22,Suavizante,101,65
2024-07-22,Baterias,126,25
2024-07-22,Paraguas,10,120
2024-07-22,Limpiavidrios,26,55
2024-07-22,Servilletas,326,20
2024-07-22,Algodon,43,20
2024-07-22,Perfume,34,180
2024-07-22,Desinfectante,95,45
2024-07-22,Jabon,992,100
2024-07-22,Mochilas,18,250
2024-07-22,Cubeta,23,150
2024-07-22,Cargadores,34,85
2024-07-22,Cinta Adhesiva,71,20
2024-07-22,Alcohol,36,30
2024-07-22,Espejos,10,75
2024-07-22,Protectores Solares,52,95
2024-07-22,Curitas,121,25
2024-07-22,Condones,783,170
2024-07-22,Cloro,50,40
2024-07-23,Cinta Adhesiva,79,20
2024-07-23,Desinfectante,107,45
2024-07-23,Bufandas,36,65
2024-07-23,Curitas,55,25
2024-07-23,Pasta Dental,195,45
2024-07-23,Lapices,281,15
2024-07-23,Cremas,137,120
2024-07-23,Jabon,541,100
2024-07-23,Velas,30,30
2024-07-23,Toallas Femeninas,133,70
2024-07-23,Shampoo,705,100
2024-07-23,Cuadernos,187,45
2024-07-24,Curitas,87,25
2024-07-24,Cortauñas,30,25
2024-07-24,Maquillaje,29,95
2024-07-24,Shampoo,885,100
2024-07-24,Detergente,77,75
2024-07-24,Pasta Dental,362,45
2024-07-24,Repelente de Insectos,54,55
2024-07-24,Cinta Adhesiva,96,20
2024-07-24,Velas,20,30
2024-07-24,Trapeador,43,95
2024-07-24,Desinfectante,77,45
2024-07-24,Cremas,197,120
2024-07-24,Desodorante,588,100
2024-07-24,Calcetines,229,35
2024-07-24,Alcohol,45,30
2024-07-24,Suavizante,46,65
2024-07-24,Cargadores,39,85
2024-07-24,Condones,939,170
2024-07-25,Cortauñas,44,25
2024-07-25,Alcohol,71,30
2024-07-25,Paraguas,21,120
2024-07-25,Velas,65,30
2024-07-25,Cepillo,237,50
2024-07-26,Shampoo,315,100
2024-07-26,Pasta Dental,288,45
2024-07-26,Guantes,43,55
2024-07-26,Detergente,138,75
2024-07-26,Toallas de Papel,300,25
2024-07-26,Desinfectante,52,45
2024-07-26,Protectores Solares,48,95
2024-07-26,Curitas,115,25
2024-07-26,Bufandas,50,65
2024-07-26,Lapices,296,15
2024-07-26,Jabon,863,100
2024-07-26,Cables USB,51,45
2024-07-26,Cloro,58,40
2024-07-26,Peines,89,35
2024-07-26,Escoba,48,120
2024-07-26,Ambientador,48,65
2024-07-26,Espejos,25,75
2024-07-27,Trapeador,60,95
2024-07-27,Brochas,27,45
2024-07-27,Shampoo,183,100
2024-07-27,Papel Higienico,729,35
2024-07-27,Toallas de Papel,472,25
2024-07-27,Condones,912,170
2024-07-27,Vitaminas,95,125
2024-07-27,Perfume,21,180
2024-07-27,Cortauñas,104,25
2024-07-27,Fosforos,102,8
2024-07-28,Papel Higienico,549,35
2024-07-28,Detergente,185,75
2024-07-28,Pasta Dental,320,45
2024-07-28,Sombreros,46,85
2024-07-28,Calcetines,299,35
2024-07-28,Cepillo,60,50
2024-07-28,Curitas,55,25
2024-07-28,Protectores Solares,33,95
2024-07-28,Shampoo,697,100
2024-07-28,Maquillaje,33,95
2024-07-28,Condones,778,170
2024-07-28,Guantes,60,55
2024-07-28,Trapeador,24,95
2024-07-28,Limpiavidrios,67,55
2024-07-28,Desinfectante,42,45
2024-07-28,Ambientador,31,65
2024-07-28,Aspirinas,190,35
2024-07-28,Repelente de Insectos,29,55
2024-07-28,Perfume,34,180
2024-07-28,Brochas,45,45
2024-07-28,Cubeta,7,150
2024-07-28,Paraguas,30,120
2024-07-28,Suavizante,83,65
2024-07-29,Bufandas,39,65
2024-07-29,Shampoo,950,100
2024-07-29,Guantes,39,55
2024-07-29,Paraguas,16,120
2024-07-29,Protectores Solares,30,95
2024-07-29,Enjuague Bucal,185,85
2024-07-29,Brochas,77,45
2024-07-29,Esponjas,140,15
2024-07-30,Espejos,32,75
2024-07-30,Tijeras,40,55
2024-07-30,Baterias,119,25
2024-07-30,Bufandas,25,65
2024-07-30,Desodorante,747,100
2024-07-30,Fosforos,118,8
2024-07-30,Brochas,30,45
2024-07-30,Pasta Dental,324,45
2024-07-30,Vitaminas,82,125
2024-07-30,Servilletas,248,20
2024-07-30,Lapices,198,15
2024-07-30,Jabon,504,100
2024-07-30,Desinfectante,67,45
2024-07-30,Condones,665,170
2024-07-30,Aspirinas,62,35
2024-07-30,Cremas,303,120
2024-07-30,Cubeta,8,150
2024-07-31,Limpiavidrios,89,55
2024-07-31,Vitaminas,84,125
2024-07-31,Escoba,26,120
2024-07-31,Ambientador,66,65
2024-07-31,Cuadernos,89,45
2024-07-31,Cinta Adhesiva,82,20
2024-07-31,Alcohol,32,30
2024-08-01,Mochilas,9,250
2024-08-01,Guantes de Limpieza,77,35
2024-08-01,Cortauñas,52,25
2024-08-01,Enjuague Bucal,59,85
2024-08-01,Cables USB,51,45
2024-08-01,Ambientador,29,65
2024-08-01,Toallas Femeninas,182,70
2024-08-01,Cuadernos,149,45
2024-08-01,Jabon,385,100
2024-08-01,Curitas,45,25
2024-08-02,Condones,566,170
2024-08-02,Perfume,18,180
2024-08-02,Alcohol,69,30
2024-08-02,Tijeras,22,55
2024-08-02,Cremas,164,120
2024-08-02,Toallas de Papel,429,25
2024-08-02,Servilletas,416,20
2024-08-02,Toallas Femeninas,485,70
2024-08-02,Baterias,138,25
2024-08-02,Velas,74,30
2024-08-02,Aspirinas,145,35
2024-08-02,Cepillo,292,50
2024-08-02,Enjuague Bucal,125,85
2024-08-03,Curitas,107,25
2024-08-03,Guantes de Limpieza,58,35
2024-08-03,Suavizante,151,65
2024-08-03,Protectores Solares,43,95
2024-08-03,Paraguas,22,120
2024-08-03,Enjuague Bucal,70,85
2024-08-03,Tijeras,32,55
2024-08-03,Trapeador,40,95
2024-08-03,Esponjas,51,15
2024-08-03,Cargadores,24,85
2024-08-03,Focos,32,35
2024-08-03,Cables USB,42,45
2024-08-03,Cinta Adhesiva,47,20
2024-08-03,Maquillaje,21,95
2024-08-03,Toallas de Papel,439,25
2024-08-03,Jabon,871,100
2024-08-03,Cremas,150,120
2024-08-03,Repelente de Insectos,18,55
2024-08-03,Peines,95,35
2024-08-03,Sombreros,21,85
2024-08-03,Cloro,44,40
2024-08-03,Cortauñas,58,25
2024-08-04,Cremas,337,120
2024-08-04,Shampoo,202,100
2024-08-04,Trapeador,26,95
2024-08-04,Jabon,231,100
2024-08-04,Pasta Dental,220,45
2024-08-04,Vitaminas,92,125
2024-08-04,Cargadores,12,85
2024-08-05,Algodon,61,20
2024-08-05,Cuadernos,52,45
2024-08-05,Shampoo,550,100
2024-08-05,Escoba,46,120
2024-08-05,Guantes,51,55
2024-08-05,Bufandas,42,65
2024-08-05,Ambientador,35,65
2024-08-05,Cubeta,12,150
2024-08-05,Pasta Dental,165,45
2024-08-05,Paraguas,29,120
2024-08-05,Cremas,120,120
2024-08-05,Limpiavidrios,40,55
2024-08-05,Peines,85,35
2024-08-05,Alcohol,94,30
2024-08-05,Protectores Solares,79,95
2024-08-05,Velas,52,30
2024-08-06,Mochilas,20,250
2024-08-06,Guantes,57,55
2024-08-06,Desinfectante,67,45
2024-08-07,Lapices,243,15
2024-08-07,Papel Higienico,624,35
2024-08-07,Cortauñas,71,25
2024-08-07,Desodorante,462,100
2024-08-07,Aspirinas,157,35
2024-08-07,Repelente de Insectos,25,55
2024-08-07,Escoba,48,120
2024-08-07,Cloro,86,40
2024-08-07,Cinta Adhesiva,45,20
2024-08-07,Cables USB,42,45
2024-08-07,Suavizante,62,65
2024-08-07,Desinfectante,99,45
2024-08-07,Velas,46,30
2024-08-07,Brochas,80,45
2024-08-07,Maquillaje,50,95
2024-08-07,Guantes de Limpieza,49,35
2024-08-07,Servilletas,294,20
2024-08-07,Cargadores,10,85
2024-08-07,Baterias,84,25
2024-08-07,Curitas,78,25
2024-08-07,Focos,51,35
2024-08-07,Algodon,40,20
2024-08-07,Condones,861,170
2024-08-08,Aspirinas,135,35
2024-08-08,Esponjas,80,15
2024-08-08,Cepillo,70,50
2024-08-08,Algodon,41,20
2024-08-08,Papel Higienico,780,35
2024-08-08,Toallas Femeninas,493,70
2024-08-08,Velas,25,30
2024-08-08,Focos,53,35
2024-08-08,Vitaminas,43,125
2024-08-08,Mochilas,14,250
2024-08-08,Cuadernos,137,45
2024-08-09,Cloro,80,40
2024-08-09,Cortauñas,57,25
2024-08-09,Fosforos,95,8
2024-08-09,Repelente de Insectos,58,55
2024-08-09,Cinta Adhesiva,61,20
2024-08-09,Pasta Dental,209,45
2024-08-09,Toallas Femeninas,276,70
2024-08-09,Curitas,95,25
2024-08-09,Esponjas,176,15
2024-08-10,Velas,33,30
2024-08-10,Repelente de Insectos,54,55
2024-08-10,Suavizante,60,65
2024-08-10,Baterias,112,25
2024-08-10,Perfume,38,180
2024-08-10,Maquillaje,33,95
2024-08-10,Toallas Femeninas,367,70
2024-08-10,Limpiavidrios,68,55
2024-08-10,Calcetines,237,35
2024-08-10,Esponjas,74,15
2024-08-10,Paraguas,15,120
2024-08-10,Fosforos,108,8
2024-08-10,Bufandas,62,65
2024-08-10,Servilletas,367,20
2024-08-10,Tijeras,23,55
2024-08-10,Cubeta,16,150
2024-08-10,Trapeador,28,95
2024-08-10,Aspirinas,119,35
2024-08-11,Focos,93,35
2024-08-11,Bufandas,50,65
2024-08-12,Detergente,136,75
2024-08-12,Guantes,79,55
2024-08-12,Repelente de Insectos,39,55
2024-08-12,Cargadores,33,85
2024-08-12,Mochilas,5,250
2024-08-12,Protectores Solares,70,95
2024-08-12,Lapices,395,15
2024-08-12,Shampoo,319,100
2024-08-12,Focos,33,35
2024-08-12,Condones,782,170
2024-08-12,Cables USB,25,45
2024-08-12,Guantes de Limpieza,71,35
2024-08-12,Trapeador,36,95
2024-08-12,Desodorante,798,100
2024-08-12,Paraguas,20,120
2024-08-12,Papel Higienico,325,35
2024-08-12,Baterias,98,25
2024-08-12,Toallas de Papel,169,25
2024-08-13,Cuadernos,118,45
2024-08-13,Brochas,21,45
2024-08-13,Cloro,43,40
2024-08-13,Cubeta,15,150
2024-08-13,Detergente,244,75
2024-08-13,Tijeras,34,55
2024-08-13,Bufandas,71,65
2024-08-13,Peines,52,35
2024-08-13,Guantes,86,55
2024-08-13,Papel Higienico,711,35
2024-08-14,Brochas,59,45
2024-08-14,Cinta Adhesiva,115,20
2024-08-14,Limpiavidrios,59,55
2024-08-14,Shampoo,526,100
2024-08-14,Trapeador,54,95
2024-08-14,Protectores Solares,44,95
2024-08-14,Servilletas,218,20
2024-08-14,Cremas,358,120
2024-08-14,Algodon,104,20
2024-08-14,Espejos,31,75
2024-08-14,Ambientador,61,65
2024-08-15,Cremas,298,120
2024-08-15,Lapices,179,15
2024-08-15,Detergente,148,75
2024-08-15,Cuadernos,160,45
2024-08-15,Protectores Solares,77,95
2024-08-15,Algodon,109,20
2024-08-15,Maquillaje,29,95
2024-08-15,Limpiavidrios,36,55
2024-08-15,Ambientador,63,65
2024-08-15,Velas,80,30
2024-08-15,Sombreros,18,85
2024-08-15,Cortauñas,111,25
2024-08-15,Condones,721,170
2024-08-15,Toallas Femeninas,116,70
2024-08-15,Papel Higienico,621,35
2024-08-15,Cargadores,28,85
2024-08-15,Escoba,13,120
2024-08-15,Cepillo,231,50
2024-08-15,Suavizante,89,65
2024-08-16,Cortauñas,66,25
2024-08-16,Lapices,361,15
2024-08-16,Desodorante,686,100
2024-08-16,Toallas Femeninas,184,70
2024-08-16,Jabon,165,100
2024-08-16,Toallas de Papel,315,25
2024-08-16,Pasta Dental,366,45
2024-08-16,Calcetines,293,35
2024-08-16,Sombreros,37,85
2024-08-16,Algodon,62,20
2024-08-16,Desinfectante,31,45
2024-08-16,Cepillo,55,50
2024-08-16,Repelente de Insectos,46,55
2024-08-16,Papel Higienico,672,35
2024-08-16,Condones,666,170
2024-08-16,Peines,56,35
2024-08-16,Mochilas,10,250
2024-08-16,Guantes de Limpieza,72,35
2024-08-16,Fosforos,30,8
2024-08-16,Enjuague Bucal,112,85
2024-08-16,Cinta Adhesiva,69,20
2024-08-16,Vitaminas,32,125
2024-08-17,Perfume,10,180
2024-08-17,Desodorante,876,100
2024-08-17,Espejos,27,75
2024-08-17,Trapeador,45,95
2024-08-17,Protectores Solares,30,95
2024-08-17,Algodon,90,20
2024-08-17,Cables USB,24,45
2024-08-17,Servilletas,314,20
2024-08-17,Suavizante,191,65
2024-08-17,Repelente de Insectos,45,55
2024-08-17,Mochilas,5,250
2024-08-17,Cinta Adhesiva,144,20
2024-08-17,Ambientador,84,65
2024-08-17,Guantes,72,55
2024-08-17,Aspirinas,163,35
2024-08-17,Curitas,72,25
2024-08-17,Cloro,150,40
2024-08-17,Papel Higienico,655,35
2024-08-17,Escoba,43,120
2024-08-17,Cargadores,15,85
2024-08-17,Fosforos,99,8
2024-08-17,Detergente,168,75
2024-08-17,Sombreros,56,85
2024-08-17,Esponjas,103,15
2024-08-17,Baterias,42,25
2024-08-18,Peines,65,35
2024-08-18,Aspirinas,71,35
2024-08-18,Ambientador,40,65
2024-08-18,Toallas Femeninas,375,70
2024-08-18,Espejos,29,75
2024-08-18,Alcohol,68,30
2024-08-18,Cloro,98,40
2024-08-18,Cables USB,40,45
2024-08-18,Baterias,60,25
2024-08-18,Mochilas,10,250
2024-08-18,Servilletas,496,20
2024-08-18,Sombreros,41,85
2024-08-18,Pasta Dental,270,45
2024-08-18,Desodorante,519,100
2024-08-19,Cloro,82,40
2024-08-19,Servilletas,321,20
2024-08-19,Algodon,111,20
2024-08-19,Jabon,840,100
2024-08-19,Suavizante,190,65
2024-08-19,Lapices,313,15
2024-08-19,Peines,49,35
2024-08-19,Brochas,29,45
2024-08-19,Enjuague Bucal,152,85
2024-08-19,Cremas,303,120
2024-08-19,Cinta Adhesiva,137,20
